Name	mz	rtime	Cel_pure_1-B,1_01_21144	Cel_pure_1-B,1_01_21149	Cel_pure_1-B,1_01_21154	Cel_pure_1-B,1_01_21159	Cel_pure_1-B,1_01_21164
Cluster_04568	365.218378	2.755137301	2129.908447	2394.332275	2666.390381	2725.860352	2645.870117
Cluster_04570	365.2297306	23.26738854	788.3762207	534.5947266	772.5675049	810.1970215	929.9428711
Cluster_04572	365.266278	34.29501482	4956.439453	10367.61816	7025.770996	10174.99316	9637.447266
Cluster_04577	365.268924	28.43053533	1986.930542	1979.51416	1830.694336	1938.613159	2068.511963
Cluster_04581	365.3045471	31.37476851	1347.739868	1691.852539	1575.385986	1536.201294	1369.341553
Cluster_04582	365.3202191	34.31960102	3213.374268	4819.597656	5016.480469	8097.810059	10614.99707
Cluster_04583	365.3201314	39.53453885	952.651001	775.2250977	741.5933838	706.5432739	841.8287354
Cluster_04587	366.1087634	1.41390415	8475.632813	8494.833984	8309.757813	8512.089844	9027.953125
Cluster_04588	366.176848	2.07743373	538.9688721	596.0875244	689.7512207	630.2142334	621.3102417
Cluster_04589	366.2080231	1.583639958	588.6502686	796.9589233	714.7290649	578.7213745	631.7763062
Cluster_04590	366.202357	8.519987604	4901.394531	4778.234863	4754.496582	4665.088379	4932.580078
Cluster_04593	366.2637791	32.86479415	2983.185303	3833.498047	3266.504395	3418.658447	3543.613525
Cluster_04594	366.3446879	35.96079089	2824.94873	2972.538574	2652.039307	2966.152588	3055.599365
Cluster_04598	367.1499695	2.534246745	6032.071289	6101.752441	6276.230469	6768.730469	7304.172363
Cluster_04601	367.1971846	1.545304051	1018.477112	1003.744202	935.7719116	925.118042	920.3994141
Cluster_04602	367.1973761	3.470782209	516.9093018	818.7402954	810.0365601	852.0012207	934.5756226
Cluster_04603	367.211436	45.48020097	729.1331787	671.8486328	739	709.1621094	766.8921509
Cluster_04605	367.2841723	27.28293346	4825.59082	4974.33252	4729.835938	4340.23291	4382.789063
Cluster_04606	367.2844638	29.38669962	4084.453857	4367.243652	3839.919922	3910.993896	3853.477051
Cluster_04607	367.2816295	36.4028682	2157.417725	1349.803101	974.9031372	1348.007935	1086.930908
Cluster_04609	367.3181671	40.45449855	4618.233887	4048.384277	4295.150879	4179.990234	5081.744629
Cluster_04610	367.3207962	33.55804276	1986.511475	2532.66748	2216.483643	2590.750488	2894.306152
Cluster_04611	367.3204226	30.87861692	948.6821899	1194.798828	1032.431519	1180.508301	1107.62207
Cluster_04613	367.335526	39.04604736	1389.038574	1009.391235	1010.966309	1269.062866	1022.028503
Cluster_04615	367.3569837	33.14640838	1395.798462	1697.405151	1556.054321	1885.441895	1704.907593
Cluster_04622	368.155146	1.523719949	691.0027466	727.9968872	666.3930054	702.9650879	738.5324707
Cluster_04623	368.1600821	9.943467327	1272.594727	1214.911865	1027.789307	888.9104614	751.4940186
Cluster_04625	368.181205	5.760764284	893.2814331	902.1932373	894.1495361	916.7756348	1109.20752
Cluster_04626	368.1810639	2.305031331	615.0376587	667.2185669	652.4580688	810.2773438	732.2832642
Cluster_04627	368.2289382	4.107148543	1976.247314	2174.943115	2409.608398	2200.526367	2813.431641
Cluster_04629	368.2286381	1.612988763	1418.274292	1276.402344	1408.186523	1378.390991	1285.376343
Cluster_04633	368.2428055	32.86503791	586.6046753	709.5062866	679.4761963	599.0275269	721.2854004
Cluster_04634	368.2560042	28.81639613	6438.10498	6697.397949	7096.388672	6623.226563	6831.10498
Cluster_04635	368.255828	22.62780252	934.4690552	932.0577393	976.1164551	926.2664795	952.4192505
Cluster_04639	369.211758	11.87107817	885.2619019	728.6015015	837.3493042	910.3035278	861.9528809
Cluster_04643	369.2605659	7.941476569	1094.261475	959.7020264	1022.286804	804.6699829	896.80896
Cluster_04646	369.3002381	30.23557188	19005.38672	17376.76367	16839.60156	17453.375	17760.10547
Cluster_04648	369.3132972	30.2362875	1107.460815	1207.388428	1361.787354	1068.416016	1206.443481
Cluster_04651	370.0523554	1.443404145	19039.61523	19673.56836	18914.56055	19662.97266	20765.02148
Cluster_04661	370.2083478	1.59166886	1139.29541	1189.216431	991.3964233	1055.682373	965.6381226
Cluster_04663	370.2433119	11.42053973	722.7617188	809.6953735	746.1027832	926.6494751	876.3009033
Cluster_04665	370.2953026	22.18308172	3603.457275	3576.243652	3585.944336	3349.973145	3731.097168
Cluster_04666	370.2945307	30.68087045	671.8745728	725.93396	696.807312	611.1741333	728.9952393
Cluster_04669	370.3023728	22.18477353	1264.023071	1288.31897	1439.529297	1217.331055	1190.566772
Cluster_04670	370.3682663	37.12465028	31981.17578	28562.31836	26557.64453	31534.61719	32043.06445
Cluster_04671	371.0847498	3.052511196	606.0442505	578.7780762	709.1463623	726.3075562	668.6793213
Cluster_04672	371.1100495	3.995789334	757.5336304	999.8956909	1397.730957	1403.968994	1535.182373
Cluster_04673	371.1922004	6.943898394	1725.677979	1786.014771	1902.221191	2022.080322	1963.080811
Cluster_04676	371.2195992	32.86397451	24109.51953	42212.15625	30293.04688	35172.80469	34310.96094
Cluster_04678	371.228852	6.346421941	3755.068115	3743.667236	3638.164551	3535.735352	3764.125488
Cluster_04679	371.2273081	9.812730071	2292.549072	2331.062988	2107.212891	2335.985596	2424.334229
Cluster_04682	371.3161622	40.12832087	56012.86328	51184.55859	47661.26563	52803.89063	53066.83984
Cluster_04688	371.3306745	40.12982333	1329.692505	1427.544556	1679.284058	1454.03064	1321.704712
Cluster_04689	371.3882426	40.85022506	3944.253174	4205.236328	4583.700195	4643.246582	4985.525391
Cluster_04691	372.1860638	1.520077483	3200.086426	3309.239502	2900.495605	2912.998047	2830.55127
Cluster_04693	372.2926663	38.58451825	1540.656128	1028.054321	1000.442444	850.2267456	613.6433716
Cluster_04694	372.3111675	23.60445456	7100.512695	7711.933594	7284.92334	7439.959961	8562.500977
Cluster_04695	372.311384	33.154253	3537.294922	4867.630859	4164.607422	4058.883545	3997.992676
Cluster_04696	372.31097	27.99963644	6891.808105	6914.004395	7166.296387	7053.741211	7386.380859
Cluster_04697	372.3105243	26.25310857	918.1494141	914.2156982	673.4557495	899.0282593	1121.750244
Cluster_04698	372.3179744	23.6218559	1344.761475	1679.909912	2876.271729	2397.22168	2706.474365
Cluster_04699	373.0440742	1.323339944	2409.363281	2357.63208	2341.69751	2444.007324	2636.807373
Cluster_04702	373.1981166	32.86313101	1629.181763	1871.306396	1550.759766	1802.002686	1670.579834
Cluster_04703	373.1986205	30.45126295	4339.631348	5180.837891	4350.975098	4491.868164	4576.573242
Cluster_04704	373.2086603	2.676181474	25669.24023	26520.10938	25613.30469	27463.48438	30380.73047
Cluster_04706	373.2073567	7.55251748	852.8967896	872.2137451	859.8807983	791.9846191	867.8850098
Cluster_04709	373.2349005	34.24297793	4763.418457	8575.321289	6071.125488	7454.690918	7058.448242
Cluster_04710	373.2446636	4.024043818	12179.03613	12395.10254	12280.29492	13216.7334	13828.15723
Cluster_04711	373.2445656	5.437271028	6235.680176	6205.651367	6005.533203	5657.741699	5703.021973
Cluster_04712	373.2446116	8.080257018	1910.021729	2149.633057	1905.873901	2140.395264	2192.751221
Cluster_04713	373.2444159	8.201167716	1524.973511	1328.919922	1656.744141	1745.005493	2010.530762
Cluster_04714	373.2443605	8.647097292	2044.200317	2007.013428	2033.707031	2239.61377	2219.826172
Cluster_04716	373.2555311	2.946908157	2833.03833	2985.568848	3405.478027	3623.537109	3450.781982
Cluster_04717	373.2556663	2.084959419	5671.685547	6200.10791	6704.880859	6551.746094	7046.104492
Cluster_04720	373.2737076	20.53324025	5751.079102	5992.724609	5489.65625	6225.455078	6747.069824
Cluster_04722	373.2808934	6.856284126	4917.552246	5006.998535	5302.412109	5338.89502	5686.875
Cluster_04725	374.1083256	1.658957473	878.8588867	837.8248291	890.1287842	925.064209	1009.080078
Cluster_04727	374.166862	1.577793132	2851.37207	3030.18042	3062.372314	2907.478271	2996.882324
Cluster_04728	374.2035506	2.118439279	1004.018066	937.2999268	1079.241699	839.0569458	1201.429321
Cluster_04732	374.2284679	6.492142227	6402.861816	6687.187988	6123.151367	6145.688477	6481.822754
Cluster_04734	374.239291	1.501104674	1951.842285	1749.787842	1542.770874	1742.921875	1859.48877
Cluster_04736	374.2535207	19.06109666	1165.103149	1216.741333	1081.510376	1413.252441	1303.326538
Cluster_04737	374.2687702	30.082096	2103.776123	1973.508789	1824.452148	1997.408203	1994.822632
Cluster_04739	374.3268639	35.6582463	2823.553467	3080.330322	2633.772949	3551.842285	3415.396484
Cluster_04740	374.3264438	35.05186495	696.3947144	836.1765137	738.4705811	631.8736572	686.8477173
Cluster_04741	374.336698	35.65439316	611.2744751	759.0525513	814.2828979	795.8005981	745.6068115
Cluster_04745	375.1295887	10.14844039	2706.257324	2756.509033	2602.855713	2699.98999	2607.063721
Cluster_04746	375.1870729	1.582614874	1923.279541	1803.885132	1734.918701	1653.913818	1634.945557
Cluster_04747	375.2024903	10.51252242	1400.26062	1324.208008	1381.82019	1403.10498	1273.815186
Cluster_04749	375.2237766	5.541358139	4475.084473	4939.816406	4688.617676	4983.351074	5586.777344
Cluster_04750	375.2236589	3.025417196	1802.109497	1599.633545	1918.640259	1913.78479	2137.302979
Cluster_04751	375.2234663	4.778446874	911.8441162	862.0535889	776.7520752	866.56073	922.3786011
Cluster_04752	375.2349803	1.515499095	3980.442383	4065.425781	4094.401611	4036.462402	4232.237793
Cluster_04753	375.2347058	2.008856543	1719.025269	1889.934814	1975.620972	1910.379028	2030.831421
Cluster_04754	375.2314821	5.541315798	1307.329956	1570.997925	1804.195068	1663.649658	1544.158691
Cluster_04756	375.250323	36.13861682	2544.420166	1804.649292	1299.44043	2062.537354	1914.789551
Cluster_04759	375.2895162	24.47276086	7661.664551	7982.956543	8119.206543	7970.179199	7835.450195
Cluster_04760	375.32338	37.1243632	16948.64844	12222.31934	10876.21094	12279.49023	12864.18359
Cluster_04764	376.1373283	12.12694626	1383.804565	1467.320557	1370.512817	1324.926758	1507.789795
Cluster_04766	376.1709278	2.258384179	814.0913696	674.1744995	645.4828491	775.6745605	887.375061
Cluster_04768	376.2229175	12.08776247	3965.584961	4212.627441	3808.540527	3992.191406	4223.105957
Cluster_04771	376.2232098	11.6298907	25398.48242	25456.7832	22182.03906	24310.95898	24643.36914
Cluster_04772	376.2255151	10.83465934	1786.332764	2021.867432	1607.289063	1981.106201	1803.17688
Cluster_04774	376.2598084	22.57097264	45983.80469	47450.80859	45301.51953	47532.76563	49604.62109
Cluster_04777	376.3502967	39.52200047	2484.527344	2417.499512	2094.318848	2504.740234	2536.237793
Cluster_04781	377.110781	9.151328458	4970.476563	6013.862793	5908.566895	6194.784668	6602.086426
Cluster_04782	377.1459544	9.687122125	103802.5313	103540.9375	100830.2813	104617.875	108102.4766
Cluster_04786	377.1989123	1.612306256	1697.162842	1575.011963	1566.984741	1566.049561	1555.820557
Cluster_04787	377.2030645	2.205369549	1110.757324	1196.416016	1353.228149	1197.527222	1417.478882
Cluster_04788	377.2212116	2.081313005	1405.452515	1531.222412	1576.370605	1830.185059	1924.722778
Cluster_04789	377.2662498	27.98079111	6852.157227	6692.292969	5700.18457	5521.233398	6272.189453
Cluster_04790	377.2691372	30.45000934	49630.79297	53916.53906	48339.12109	48793.87891	50129.65625
Cluster_04791	377.2663312	32.64077897	4224.666992	6652.670898	4824.039063	4410.962891	3513.581299
Cluster_04792	377.2668084	33.15279337	6830.758301	15944.74902	9748.376953	10444.47559	9635.146484
Cluster_04793	377.2689597	30.83295625	24982.75977	28614.91211	28319.67578	31821.63086	33917.21484
Cluster_04795	377.2788823	27.97904348	791.2620239	890.0869141	861.3549194	751.3092651	716.4544067
Cluster_04796	377.3027596	33.44925204	4400.656738	9380.316406	5739.911621	6462.067383	5982.128418
Cluster_04798	377.3409013	33.50089624	830.3215332	1044.890991	932.1853638	871.5339966	828.2346191
Cluster_04799	378.1155453	1.499433078	2905.845947	3077.790039	2928.058105	3054.81665	3087.271484
Cluster_04800	378.1325608	2.535074634	1285.12561	1264.338379	1318.797241	1468.462769	1765.63269
Cluster_04803	378.202662	7.388223239	40220.35938	39878.28906	36096.9375	40088.82813	40470.46484
Cluster_04805	378.2062793	3.016811982	937.9047241	953.0046997	972.666748	1042.215454	1165.352051
Cluster_04806	378.2126172	24.07332079	20324.02148	18887.63672	19158.03906	20393.88281	21636.79102
Cluster_04807	378.2125868	24.79963371	26988.07422	26509.75586	25139.5332	26331.91211	27343.74609
Cluster_04808	378.212515	23.32539924	15637.80566	13661.4873	12477.65527	14034.62988	16296.90039
Cluster_04810	378.2120297	21.60793072	811.1621704	816.8034058	851.876709	892.7315063	971.119873
Cluster_04811	378.2294763	11.79264571	1316.556641	652.2618408	4702.333496	2451.635986	1583.19519
Cluster_04812	378.2294358	1.598041644	574.0931396	606.9345703	691.9707642	641.5357056	729.2536621
Cluster_04813	378.2198914	23.32550873	4166.666504	3977.378418	4833.519043	4161.81543	4368.84082
Cluster_04816	379.0446785	1.915905282	1457.540649	1339.690918	930.8466797	921.7739258	1057.766968
Cluster_04818	379.175012	18.11679937	1935.56311	1947.162476	1717.742188	1832.60083	1561.297974
Cluster_04820	379.1971821	4.813879939	1413.713501	1482.55249	1540.93811	1690.258301	1652.216187
Cluster_04821	379.2153742	30.91855559	156985.4063	175282.4531	166435.4844	173972.2969	179673.1563
Cluster_04822	379.2823638	35.66103972	7080.964844	6455.565918	4648.520996	8048.760742	6843.005371
Cluster_04823	379.2820615	35.11341822	4746.225098	6445.883789	3838.329346	5343.957031	4991.088379
Cluster_04824	379.2843526	31.78155627	9771.241211	9254.128906	6820.750977	6204.961914	5062.999512
Cluster_04827	379.2849396	32.85252352	5502.152344	6901.160156	5938.618164	6799.181152	6894.750488
Cluster_04830	379.3210278	34.1737386	19162.44727	21003.40625	19261.80859	22722	23889.21289
Cluster_04831	379.320262	30.57392507	571.2546997	604.8297119	593.0518188	684.3902588	768.2023926
Cluster_04832	379.3181	39.69286538	988.6951904	896.4064331	808.7558594	701.7003784	764.4282837
Cluster_04833	379.356887	36.97009705	3647.299805	2978.540283	3067.320801	3277.810547	3227.723877
Cluster_04835	380.0422349	10.08075368	1683.922119	1423.499512	1879.183105	2165.145264	2437.43042
Cluster_04836	380.0745738	5.419431937	71050.96875	73229.73438	70473.67188	72131.6875	77442.36719
Cluster_04837	380.0733835	4.818248965	866.8032837	852.078186	761.8573608	760.6943359	760.2711182
Cluster_04839	380.10154	1.536779133	2730.169678	2359.049072	2517.658691	2736.027344	2572.835938
Cluster_04840	380.0943928	5.42214892	1313.190796	1249.759155	1304.939575	1327.48291	1321.828735
Cluster_04841	380.1109595	8.153604329	93478.14844	94075.63281	82726.71875	89342.3125	92102.13281
Cluster_04842	380.170381	14.74857235	5004.625977	4778.79834	4408.927734	4545.664063	4874.898926
Cluster_04843	380.1927036	3.534564196	1359.911743	1613.731079	1347.272461	1589.603027	1585.659058
Cluster_04844	380.2181614	7.969971672	12283.55273	12297.82031	11552.76367	12278.15234	12839.84375
Cluster_04845	380.217843	9.206353	5416.141602	5277.271973	4926.546387	5046.205078	5179.42041
Cluster_04846	380.2177845	11.07525849	3922.045654	3769.851563	3512.440674	3732.26416	3860.588867
Cluster_04848	380.2279252	18.4672519	2102.416016	2293.031006	2265.010254	2199.436035	2544.937256
Cluster_04850	381.0578066	3.086646038	785.8468628	910.7070923	1053.827759	1019.761414	1067.609009
Cluster_04851	381.0791103	1.397969519	12969.2959	13046.71191	12503.77832	12925.79688	13602.14746
Cluster_04853	381.0908819	1.398223596	2278.997314	2407.532959	2427.382813	2439.198975	2298.807373
Cluster_04854	381.1443323	17.1197563	5607.293945	6007.645508	6071.650391	6397.094727	6542.670898
Cluster_04855	381.1440322	20.62008175	836.6195679	782.3955078	753.1885376	788.822876	915.913208
Cluster_04857	381.1653864	5.26740392	1848.729248	2050.504883	2043.020996	2120.289063	2150.975586
Cluster_04859	381.216704	30.91814402	7466.177734	8565.797852	8218.719727	8008.217773	8101.661133
Cluster_04860	381.2130633	1.593878942	1823.759644	1710.274048	1918.958618	1933.3573	2108.25293
Cluster_04861	381.2120175	2.31633246	666.7094116	810.0358887	630.5633545	882.6447144	930.6034546
Cluster_04866	381.2633981	25.3828301	2110.286621	2091.529053	1991.730347	1979.10376	2118.440918
Cluster_04868	381.2999568	34.28939744	5312.751465	7456.192383	5771.022949	6602.552246	6819.009277
Cluster_04869	381.299919	29.32377732	2170.459229	2449.834717	2694.540771	2525.037598	2463.948975
Cluster_04870	381.3001113	33.81160501	8605.868164	10178.13184	7121.343262	7163.35498	6715.705078
Cluster_04871	381.2973034	38.42960458	2903.883301	985.7561035	673.2089233	790.0057983	850.043335
Cluster_04872	381.3001283	30.49574637	1268.309814	1269.053711	1120.75769	1191.231079	1414.683105
Cluster_04876	381.3056077	30.49490161	651.4954224	730.2897339	754.2727661	841.949707	1173.639771
Cluster_04877	381.372642	39.14073681	8200.897461	7222.898438	6891.454102	8082.23291	8053.67627
Cluster_04878	381.3819692	39.14150913	1873.873535	2013.560669	2304.629883	2159.388672	2063.541992
Cluster_04880	382.0658416	9.152799076	2032.168457	1720.448242	1628.867676	1576.998291	1386.833984
Cluster_04884	382.2444948	2.19706453	766.5438843	933.376709	1021.104858	996.7473755	1092.128784
Cluster_04885	382.2446071	6.64855683	1460.874878	1658.033203	1420.569336	1549.000366	1712.591919
Cluster_04886	382.2445542	7.723904658	1644.532837	1781.205811	1978.303833	2065.703613	1763.392212
Cluster_04889	382.3400564	35.02283114	17844.19141	18489.39844	17770.37305	20171.87695	20812.53906
Cluster_04890	382.4048451	43.43686107	4207.969727	2419.886963	2154.84375	1390.050537	1243.728638
Cluster_04904	383.1163803	1.410468393	25988.91406	27420.41016	25191.57617	25414.54102	26156.94922
Cluster_04907	383.1463769	11.60838081	4225.995605	4186.025391	4328.859863	4511.667969	4624.556152
Cluster_04911	383.1675359	24.06123309	3100.652832	3036.828613	2394.447998	2508.338623	2906.00415
Cluster_04917	383.279185	26.16033829	5024.570801	5147.596191	4619.971191	4872.375488	5085.702637
Cluster_04919	383.2760792	9.119180432	566.4868774	680.5038452	627.8102417	653.8015747	676.3798218
Cluster_04921	383.3156371	31.37353687	5017.1875	5534.462891	5125.796875	5609.12793	5133.299805
Cluster_04923	383.3154451	32.93509609	669.7109375	922.2715454	846.7438965	834.9949951	1069.899658
Cluster_04924	383.3152721	34.82803057	639.4529419	667.3727417	687.6833496	741.7922363	652.1627808
Cluster_04925	383.3154244	35.80170891	2761.484375	2429.154785	2189.924805	2318.219482	2169.998535
Cluster_04926	383.3309983	34.31555811	4585.71875	6324.893066	6871.64209	11126.10254	14222.82031
Cluster_04931	383.3844078	41.99822067	9635.855469	9961.849609	9829.19043	11231.97656	11539.22461
Cluster_04932	383.388543	41.99890826	9669.918945	10405.0918	11070.47949	11992.9668	12037.14746
Cluster_04933	384.0619922	1.670938949	1492.307373	2554.375977	3554.337402	3771.611328	3945.836914
Cluster_04934	384.1150516	3.607532569	5962.606445	6579.371094	6998.467773	7385.282227	8181.337402
Cluster_04943	384.3107674	23.39661533	3893.705566	4276.270508	4235.789063	4211.644531	4101.825195
Cluster_04948	385.0844935	2.824668599	3121.17627	3153.428955	3936.440674	4680.698242	5380.227539
Cluster_04949	385.1283607	1.511402052	10632.69922	10185.75586	9844.220703	9704.65918	11319.18066
Cluster_04951	385.1621837	15.33230323	4015.854004	3839.637451	4060.730713	4530.637207	4424.776367
Cluster_04952	385.1829517	24.05309217	1442.492554	1645.143066	1274.324219	1204.244995	1279.905029
Cluster_04953	385.1828485	18.45396652	614.6436768	603.5090332	718.8103027	673.4420776	529.2188721
Cluster_04955	385.2018659	28.73136577	4514.239258	4572.708008	3902.161133	3378.708008	3186.214355
Cluster_04961	385.2188929	4.109660345	1347.263184	1683.165649	1281.096436	1533.187134	1688.008911
Cluster_04962	385.2193016	2.308350166	636.366394	633.2991333	661.7275391	740.8869019	800.8201294
Cluster_04963	385.2227968	30.92001275	1845.815796	2370.80542	1519.43042	1174.740967	1004.51825
Cluster_04965	385.2557043	2.476380758	2271.025146	2750.174316	3048.609619	3380.841309	3518.163574
Cluster_04970	386.0258586	1.442804834	2481.110596	2296.5979	2465.991211	2438.863525	2741.039551
Cluster_04971	386.0468521	1.449618911	5998.729004	6240.453125	6296.517578	5896.845215	6535.607422
Cluster_04972	386.1572152	2.905988309	539.5643311	608.9275513	573.1273193	700.3590088	756.4534912
